Sector,Subsector,Primary Property Type - Self Selected,Largest Property Use Type,Property GFA - Self-Reported (m²),Number of Buildings,Electricity Use - Grid Purchase (GJ),Natural Gas Use (GJ),Other_Fuels_GJ,District_Energy_GJ,Has_NaturalGas,Has_Electricity,Total (Location-Based) GHG Emissions (Metric Tons CO2e)
Municipal,Municipality,Other - Utility,Other - Utility,10.0,1,164.4,,0.0,0.0,0,1,1.64
Municipal,Municipality,Other - Utility,Other - Utility,10.0,1,62.5,,0.0,0.0,0,1,0.62
Municipal,Municipality,Other - Utility,Other - Utility,10.0,1,18.5,,0.0,0.0,0,1,0.18
Municipal,Municipality,Other - Utility,Other - Utility,10.0,1,96.3,96.2,0.0,0.0,1,1,5.8
Municipal,Municipality,Other - Recreation,Other - Recreation,41.0,1,46.2,,0.0,0.0,0,1,0.46
Municipal,Municipality,Other - Recreation,Other - Recreation,453.0,1,49.5,,0.0,0.0,0,1,0.49
Municipal,Municipality,Other - Recreation,Other - Recreation,134.0,1,7.9,,0.0,0.0,0,1,0.08
Municipal,Municipality,Other - Recreation,Other - Recreation,0.1,1,6.1,,0.0,0.0,0,1,0.06
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,3.0,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Vehicle Repair Services,Vehicle Repair Services,302.0,2,630.4,314.0,0.0,0.0,1,1,22.08
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,266.0,1,96.7,,0.0,0.0,0,1,0.97
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,200.5,,0.0,0.0,0,1,2.0
Municipal,Municipality,Other - Public Services,Other - Public Services,327.0,1,50.0,146.2,0.0,0.0,1,1,7.85
Municipal,Municipality,Other - Utility,Other - Utility,0.1,1,16.5,,0.0,0.0,0,1,0.16
Municipal,Municipality,Other - Recreation,Other - Recreation,269.0,1,43.0,,0.0,0.0,0,1,0.43
Municipal,Municipality,Other - Recreation,Other - Recreation,10.0,1,43.1,,0.0,0.0,0,1,0.43
Municipal,Municipality,Other,Other,22.0,1,99.7,,0.0,0.0,0,1,1.0
Municipal,Municipality,Heated Swimming Pool,Heated Swimming Pool,418.0,1,420.6,674.9,0.0,0.0,1,1,38.12
Municipal,Municipality,Other - Recreation,Other - Recreation,155.0,1,114.5,,0.0,0.0,0,1,1.14
Municipal,Municipality,Other,Other,1092.0,1,281.6,2231.1,0.0,0.0,1,1,114.94
Municipal,Municipality,Other - Utility,Other,1.0,1,36.6,,0.0,0.0,0,1,0.37
Municipal,Municipality,Other - Recreation,Other - Recreation,197.0,1,37.3,120.5,0.0,0.0,1,1,6.43
Municipal,Municipality,Other - Recreation,Other - Recreation,0.1,1,43.0,,0.0,0.0,0,1,0.43
Municipal,Municipality,Other - Recreation,Other - Recreation,60.0,1,25.4,,0.0,0.0,0,1,0.25
Municipal,Municipality,Other - Recreation,Other - Recreation,1758.0,1,16.3,,0.0,0.0,0,1,0.16
Municipal,Municipality,Other - Public Services,Other - Public Services,15.0,1,383.8,,0.0,0.0,0,1,3.84
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,183.0,1,15.8,84.3,0.0,0.0,1,1,4.39
Municipal,Municipality,Other - Recreation,Other - Recreation,97.6,2,412.1,98.7,0.0,0.0,1,1,9.08
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,20.5,,0.0,0.0,0,1,0.2
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,15.0,,0.0,0.0,0,1,0.15
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,11.8,,0.0,0.0,0,1,0.12
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,27.7,,0.0,0.0,0,1,0.28
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,60.3,,0.0,0.0,0,1,0.6
Municipal,Municipality,Other - Recreation,Other - Recreation,0.1,1,29.7,,0.0,0.0,0,1,0.3
Municipal,Municipality,Police Station,Police Station,230.0,0,446.1,,0.0,0.0,0,1,4.46
Municipal,Municipality,Vehicle Repair Services,Vehicle Repair Services,4418.0,3,2987.1,1520.9,0.0,0.0,1,1,106.31
Municipal,Municipality,Other - Public Services,Other - Public Services,1050.0,1,157.5,616.8,0.0,0.0,1,1,32.57
Municipal,Municipality,Police Station,Police Station,4189.0,1,3527.8,4003.1,0.0,0.0,1,1,236.45
Municipal,Municipality,Other - Recreation,Other - Recreation,1134.0,2,244.8,518.2,0.0,0.0,1,1,28.49
Municipal,Municipality,Other - Public Services,Other - Public Services,5.0,1,33.6,,0.0,0.0,0,1,0.34
Municipal,Municipality,Other - Recreation,Other - Recreation,790.0,1,154.7,189.8,0.0,0.0,1,1,11.09
Municipal,Municipality,Other - Recreation,Other - Recreation,0.2,1,2.0,,0.0,0.0,0,1,0.02
Municipal,Municipality,Other - Recreation,Other - Recreation,60.0,1,27.4,,0.0,0.0,0,1,0.27
Municipal,Municipality,Other - Public Services,Other - Public Services,25.0,1,58.3,,0.0,0.0,0,1,0.58
Municipal,Municipality,Other - Recreation,Other - Recreation,93.0,1,24.7,,0.0,0.0,0,1,0.25
Municipal,Municipality,Other - Public Services,Other - Public Services,10.0,1,120.2,,0.0,0.0,0,1,1.2
Municipal,Municipality,Other - Public Services,Other - Public Services,823.1,1,7771.1,,0.0,0.0,0,1,77.71
Municipal,Municipality,Other,Other,0.1,1,154.3,,0.0,0.0,0,1,1.54
Municipal,Municipality,Other,Other,0.1,1,3.6,,0.0,0.0,0,1,0.04
Municipal,Municipality,Other,Other,0.1,1,3.6,,0.0,0.0,0,1,0.04
Municipal,Municipality,Other,Other,0.1,1,9127.4,,0.0,0.0,0,1,91.28
Municipal,Municipality,Other,Other,0.1,1,563.4,,0.0,0.0,0,1,5.63
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,4.8,,0.0,0.0,0,1,0.05
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,4.8,,0.0,0.0,0,1,0.05
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,4.8,,0.0,0.0,0,1,0.05
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,5.0,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other,Other,0.1,1,16.6,,0.0,0.0,0,1,0.17
Municipal,Municipality,Other,Other,10.0,1,295.3,,0.0,0.0,0,1,2.95
Municipal,Municipality,Other,Other,5.0,1,40.0,,0.0,0.0,0,1,0.4
Municipal,Municipality,Other,Other,5.0,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Utility,Other - Public Services,10.0,1,149.9,,0.0,0.0,0,1,1.5
Municipal,Municipality,Other - Public Services,Other - Public Services,0.5,0,24.2,,0.0,0.0,0,1,0.24
Municipal,Municipality,Other,Other,0.5,1,,,0.0,0.0,0,0,0.0
Municipal,Municipality,Other - Utility,Other - Utility,0.9,1,19.7,,0.0,0.0,0,1,0.2
Municipal,Municipality,Indoor Arena,Indoor Arena,4825.0,1,7658.8,1137.1,0.0,0.0,1,1,133.74
Municipal,Municipality,Indoor Arena,Indoor Arena,2604.0,1,2285.6,1713.5,0.0,0.0,1,1,108.97
Municipal,Municipality,Indoor Arena,Indoor Arena,2921.0,1,1670.1,932.0,0.0,0.0,1,1,63.54
Municipal,Municipality,Library,Library,2341.2,1,1176.8,958.1,0.0,0.0,1,1,59.92
Municipal,Municipality,Library,Library,378.1,1,127.0,139.4,0.0,0.0,1,1,8.28
Municipal,Municipality,Library,Library,334.5,1,124.8,174.0,0.0,0.0,1,1,9.99
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,221.0,1,50.2,166.5,0.0,0.0,1,1,8.87
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,387.0,1,304.5,,0.0,0.0,0,1,3.04
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,589.0,1,71.7,199.0,0.0,0.0,1,1,10.72
Municipal,Municipality,Office,Office,5295.5,1,1884.7,299.8,0.0,0.0,1,1,33.91
Public Hospital,Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),2746.7,1,1845.2,,0.0,0.0,0,1,18.45
Public Hospital,Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),10364.8,1,6942.2,,0.0,0.0,0,1,69.43
Municipal,Municipality,Office,Office,3716.1,1,1720.7,1077.1,0.0,0.0,1,1,71.34
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,1068.4,1,67.0,359.5,0.0,0.0,1,1,18.74
Municipal,Municipality,Fire Station,Fire Station,1021.9,1,338.6,706.5,0.0,0.0,1,1,38.89
Municipal,Municipality,Other - Recreation,Other - Recreation,3530.3,1,3195.3,7402.9,0.0,0.0,1,1,403.99
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,14028.4,1,12188.4,9717.2,0.0,0.0,1,1,610.23
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,8547.1,1,6068.9,4340.8,0.0,0.0,1,1,278.84
Municipal,Municipality,Library,Library,836.1,1,611.8,45.4,0.0,0.0,1,1,8.4
Municipal,Municipality,Other - Public Services,Other - Public Services,445.9,1,140.0,72.8,0.0,0.0,1,1,5.06
Municipal,Municipality,Other - Public Services,Other - Public Services,343.7,1,54.2,438.0,0.0,0.0,1,1,22.55
Municipal,Municipality,Fire Station,Fire Station,1480.3,1,705.3,496.3,0.0,0.0,1,1,31.99
Municipal,Municipality,Fire Station,Fire Station,1265.0,1,652.7,233.9,0.0,0.0,1,1,18.28
Municipal,Municipality,Other - Public Services,Other - Public Services,2898.6,1,1633.6,2273.1,0.0,0.0,1,1,130.57
Municipal,Municipality,Library,Library,4691.6,1,2360.6,92.2,0.0,0.0,1,1,28.24
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),8474.0,1,7458.2,9468.6,0.0,0.0,1,1,550.43
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),5969.3,1,4871.7,6384.9,51.3,0.0,1,1,373.25
Public Hospital,Acute/Chronic,Medical Office,Medical Office,409.2,1,312.6,409.6,3.3,0.0,1,1,23.95
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),6967.7,1,3642.4,9059.7,0.0,0.0,1,1,491.73
Public Hospital,Acute,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),818.9,1,,150.8,0.0,0.0,1,0,7.58
Public Hospital,Acute,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),482.0,1,1903.5,108.0,0.0,0.0,1,1,24.46
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),59126.0,1,48661.7,109665.8,0.0,0.0,1,1,5997.92
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),5374.0,1,4803.2,8122.7,0.0,0.0,1,1,456.24
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),14678.0,1,11141.8,22019.7,0.0,0.0,1,1,1218.03
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),10809.1,2,7242.6,14158.3,0.0,0.0,1,1,783.96
Post-Secondary,College,Office,Office,120.8,1,24.5,54.8,0.0,0.0,1,1,3.0
Post-Secondary,College,Office,Office,482.1,1,24.5,227.6,0.0,0.0,1,1,11.69
Post-Secondary,College,College/University,College/University,22250.9,1,19786.7,9794.0,0.0,0.0,1,1,690.08
Post-Secondary,College,Laboratory,Laboratory,1029.8,1,,2483.5,0.0,0.0,1,0,124.81
Post-Secondary,College,Residence Hall/Dormitory,Residence Hall/Dormitory,2253.3,1,,785.2,0.0,0.0,1,0,39.46
Post-Secondary,College,Residence Hall/Dormitory,Residence Hall/Dormitory,1960.0,1,,889.9,0.0,0.0,1,0,44.72
Post-Secondary,College,College/University,College/University,10662.2,1,,3060.6,0.0,0.0,1,0,153.81
Post-Secondary,College,College/University,College/University,6718.8,1,2585.0,4539.7,0.0,0.0,1,1,254.0
Post-Secondary,College,College/University,College/University,6304.8,1,2451.3,1219.7,0.0,0.0,1,1,85.81
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),176060.1,1,132962.4,249248.4,0.0,0.0,1,1,13855.74
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),55234.6,1,30043.1,12152.5,0.0,0.0,1,1,911.17
Public Hospital,Acute/Chronic,Residential Care Facility,Residential Care Facility,1084.2,1,519.4,874.5,0.0,0.0,1,1,49.14
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),67463.9,1,66519.1,131787.8,0.0,0.0,1,1,7288.25
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),36386.0,1,32953.2,56315.9,0.0,0.0,1,1,3159.72
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),71914.1,1,50449.0,119636.1,383.0,0.0,1,1,6543.71
Post-Secondary,College,College/University,College/University,96159.9,1,37969.4,16907.9,0.0,0.0,1,1,1229.42
Post-Secondary,College,Office,Office,275.9,1,81.1,584.8,0.0,0.0,1,1,30.2
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),59654.2,1,12734.1,262209.3,0.0,0.0,1,1,13304.76
Post-Secondary,College,College/University,College/University,7870.9,1,2135.3,3430.8,0.0,0.0,1,1,193.77
Post-Secondary,College,College/University,College/University,35988.2,1,14403.8,17757.2,0.0,0.0,1,1,1036.43
Post-Secondary,College,College/University,College/University,16585.0,1,5947.0,5064.1,0.0,0.0,1,1,313.97
Post-Secondary,College,College/University,College/University,1356.9,1,616.1,495.5,0.0,0.0,1,1,31.06
Public Hospital,Acute,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),3387.0,1,4066.2,6791.1,80.7,0.0,1,1,386.87
Public Hospital,Acute,Other,Other - Specialty Hospital,111.5,1,,122.5,0.0,0.0,1,0,6.16
Public Hospital,Acute/Chronic,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),3854.6,1,3868.2,,4955.3,0.0,0,1,391.42
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,11276.9,1,7870.2,10988.5,0.0,0.0,1,1,630.94
Municipal,Municipality,Transportation Terminal/Station,Other - Entertainment/Public Assembly,1021.9,1,554.0,364.4,0.0,0.0,1,1,23.86
Municipal,Municipality,Library,Library,3716.1,1,1309.7,1579.6,0.0,0.0,1,1,92.48
Municipal,Municipality,Library,Library,1393.5,1,909.0,597.1,0.0,0.0,1,1,39.1
Municipal,Municipality,Office,Office,9931.3,1,5361.3,1469.8,0.0,0.0,1,1,127.48
Municipal,Municipality,Parking,Parking,12271.9,1,630.0,,0.0,0.0,0,1,6.3
Municipal,Municipality,Office,Office,232.3,1,27.1,62.3,0.0,0.0,1,1,3.4
Municipal,Municipality,Office,Office,232.3,1,57.4,127.6,0.0,0.0,1,1,6.99
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,743.2,1,82.5,190.6,0.0,0.0,1,1,10.4
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,2795.2,1,1365.1,827.6,0.0,0.0,1,1,55.24
Municipal,Municipality,Other - Public Services,Other - Public Services,1733.8,1,1508.1,931.8,0.0,0.0,1,1,61.91
Municipal,Municipality,Fire Station,Fire Station,3584.9,1,2132.0,2406.9,0.0,0.0,1,1,142.28
Municipal,Municipality,Fire Station,Fire Station,250.1,1,241.2,205.4,0.0,0.0,1,1,12.73
Municipal,Municipality,Fire Station,Fire Station,550.0,1,229.4,397.3,0.0,0.0,1,1,22.26
Municipal,Municipality,Fire Station,Fire Station,590.6,1,213.8,380.7,0.0,0.0,1,1,21.27
Municipal,Municipality,Fire Station,Fire Station,598.8,1,246.7,779.7,0.0,0.0,1,1,41.65
Municipal,Municipality,Performing Arts,Performing Arts,1021.9,1,277.8,426.4,0.0,0.0,1,1,24.21
Municipal,Municipality,Drinking Water Treatment & Distribution,Other - Public Services,92.9,1,71.5,,0.0,0.0,0,1,0.71
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,146.6,1,2240.1,,0.0,0.0,0,1,22.4
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,103.0,1,239.2,,0.0,0.0,0,1,2.39
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,92.9,1,1304.5,,0.0,0.0,0,1,13.05
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,216.7,1,1747.9,,0.0,0.0,0,1,17.48
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,146.3,1,1520.1,,0.0,0.0,0,1,15.2
Municipal,Municipality,Drinking Water Treatment & Distribution,Other - Public Services,92.9,1,166.8,,0.0,0.0,0,1,1.67
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,92.9,1,140.6,,0.0,0.0,0,1,1.41
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,104.3,1,487.2,,0.0,0.0,0,1,4.87
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,104.1,1,903.9,,0.0,0.0,0,1,9.04
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,287.2,1,2946.1,,0.0,0.0,0,1,29.46
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,1198.5,1,,341.4,0.0,0.0,1,0,17.16
Municipal,Municipality,Museum,Museum,2322.6,1,1524.5,1561.2,0.0,0.0,1,1,93.71
Municipal,Municipality,Other - Public Services,Other - Public Services,9830.3,1,3064.0,7084.1,0.0,0.0,1,1,386.65
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,1505.0,1,279.2,240.9,0.0,0.0,1,1,14.9
Municipal,Municipality,Office,Office,2601.3,1,934.9,1355.4,0.0,0.0,1,1,77.47
Municipal,Municipality,Police Station,Police Station,2183.2,1,902.4,1433.0,0.0,0.0,1,1,81.04
Municipal,Municipality,Other - Public Services,Police Station,4645.2,1,804.0,2031.8,0.0,0.0,1,1,110.15
Municipal,Municipality,Ice/Curling Rink,Indoor Arena,10256.5,1,6984.0,5261.0,0.0,0.0,1,1,334.24
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,1811.6,1,297.1,,597.5,0.0,0,1,39.43
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,11311.4,1,14585.6,13239.5,0.0,0.0,1,1,811.22
Municipal,Municipality,Other - Public Services,Other - Public Services,9661.9,1,4225.1,5771.5,0.0,0.0,1,1,332.3
Municipal,Municipality,Other,Other - Public Services,2322.6,1,1087.3,552.9,0.0,0.0,1,1,38.66
Municipal,Municipality,Other - Public Services,Other - Public Services,754.4,1,348.1,379.7,0.0,0.0,1,1,22.56
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,7122.0,1,25768.3,3067.0,0.0,0.0,1,1,411.83
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,835.2,1,2855.4,,207.2,0.0,0,1,41.2
Municipal,Municipality,Police Station,Police Station,17863.0,1,6573.0,3883.5,0.0,0.0,1,1,260.9
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,232.3,1,124.8,,0.0,0.0,0,1,1.25
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,464.5,1,1703.7,,0.0,0.0,0,1,17.04
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,464.5,1,803.7,351.6,0.0,0.0,1,1,25.71
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,232.3,1,174.6,,0.0,0.0,0,1,1.75
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,464.5,1,542.7,,0.0,0.0,0,1,5.43
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,92.9,1,396.8,,0.0,0.0,0,1,3.97
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,232.3,1,62.3,,0.0,0.0,0,1,0.62
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,232.3,1,114.1,,0.0,0.0,0,1,1.14
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,464.5,1,163.6,,0.0,0.0,0,1,1.64
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,371.6,1,129.3,,0.0,0.0,0,1,1.29
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,232.3,1,971.0,,0.0,0.0,0,1,9.71
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,232.3,1,675.6,,0.0,0.0,0,1,6.76
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,232.3,1,560.3,,0.0,0.0,0,1,5.6
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,232.3,1,204.7,,0.0,0.0,0,1,2.05
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,144.0,1,1132.4,,0.0,0.0,0,1,11.32
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,46.5,1,93.7,,0.0,0.0,0,1,0.94
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,46.5,1,191.4,,0.0,0.0,0,1,1.91
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,46.5,1,145.9,,0.0,0.0,0,1,1.46
